#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/,1M pop,,Population,Continent,1 Caseevery X ppl1 Deathevery X ppl1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
World,"249,993,620","+158,414","5,056,975","+3,501","226,314,495","+122,951","18,622,150","75,939","32,072",648.8,,,,All,,,,,,,
1,USA,"47,280,449",,"774,673 ",,"37,269,509",,"9,236,267","11,535","141,723","2,322","708,510,100","2,123,756","333,611,890 ",North America,74310,,,"27,686",,
2,India,"34,344,087",,"460,268 ",,"33,728,923",,"154,896","8,944","24,562",329,"611,278,853","437,179","1,398,235,375 ",Asia,"413,0382",,,111,,
3,Brazil,"21,862,458",,"609,112 ",,"21,054,660",,"198,686","8,318","101,880","2,838","63,776,166","297,200","214,590,323 ",South America,103523,,,926,,
4,UK,"9,241,916",,"141,588 ",,"7,523,972",,"1,576,356","1,034","135,184","2,071","338,310,440","4,948,561","68,365,420 ",Europe,74830,,,"23,058",,
5,Russia,"8,755,930","+41,335","245,635 ","+1,188","7,535,172","+29,201","975,123","2,300","59,964","1,682","212,400,000","1,454,609","146,018,622 ",Europe,175941,283,8,"6,678",,
6,Turkey,"8,178,901",,"71,724 ",,"7,649,568",,"457,609","1,405","95,594",838,"98,770,359","1,154,420","85,558,392 ",Asia,"101,1931",,,"5,348",,
7,France,"7,199,332",,"117,875 ",,"6,967,399",,"114,058","1,049","109,968","1,801","151,204,954","2,309,610","65,467,739 ",Europe,95550,,,"1,742",,
8,Iran,"5,973,457",,"127,053 ",,"5,574,246",,"272,158","3,732","69,916","1,487","35,834,817","419,430","85,437,015 ",Asia,146722,,,"3,185",,
9,Argentina,"5,295,260",,"116,083 ",,"5,161,372",,"17,805",603,"115,736","2,537","25,325,869","553,534","45,753,089 ",South America,93942,,,389,,
10,Spain,"5,025,639",,"87,504 ",,"4,877,922",,"60,213",386,"107,433","1,871","66,213,858","1,415,457","46,779,134 ",Europe,95351,,,"1,287",,
11,Colombia,"5,010,982",,"127,456 ",,"4,854,718",,"28,808",342,"97,090","2,470","26,997,594","523,092","51,611,571 ",South America,104052,,,558,,
12,Italy,"4,795,465",,"132,334 ",,"4,572,775",,"90,356",395,"79,471","2,193","106,412,391","1,763,481","60,342,237 ",Europe,134561,,,"1,497",,
13,Germany,"4,733,479",,"96,941 ",,"4,355,300","+12,700","281,238","2,332","56,254","1,152","77,993,513","926,903","84,144,168 ",Europe,188681,,,"3,342",,
14,Indonesia,"4,247,721",+401,"143,534 ",+15,"4,093,208",+622,"10,979",,"15,312",517,"48,160,848","173,609","277,409,742 ",Asia,"651,9336",1,0.05,40,,
15,Mexico,"3,821,830","+3,614","289,413 ",+282,"3,184,715","+3,084","347,702","4,798","29,229","2,213","11,437,464","87,474","130,752,829 ",North America,3445211,28,2,"2,659",,
16,Poland,"3,091,713","+15,190","77,733 ",+186,"2,736,292","+6,805","277,688",798,"81,811","2,057","22,561,469","597,009","37,790,856 ",Europe,124862,402,5,"7,348",,
17,Ukraine,"3,058,014","+25,063","71,635 ",+793,"2,504,236","+11,817","482,143",177,"70,493","1,651","14,801,967","341,215","43,380,231 ",Europe,146063,578,18,"11,114",,
18,South Africa,"2,923,393",,"89,295 ",,"2,816,018",,"18,080",546,"48,470","1,481","18,670,029","309,552","60,313,137 ",Africa,216753,,,300,,
19,Philippines,"2,800,621","+2,656","44,239 ",+154,"2,721,516","+5,130","34,866","2,047","25,109",397,"23,106,244","207,156","111,540,048 ",Asia,"402,5215",24,1,313,,
20,Malaysia,"2,497,265",,"29,202 ",,"2,401,823",,"66,240",549,"75,852",887,"34,936,872","1,061,169","32,923,016 ",Asia,"131,1271",,,"2,012",,
21,Peru,"2,205,486",,"200,373 ",,N/A,N/A,N/A,877,"65,662","5,965","19,253,562","573,215","33,588,713 ",South America,151682,,,"8,469",,
22,Netherlands,"2,177,707",,"18,517 ",,"1,994,908",,"164,282",275,"126,715","1,077","18,498,260","1,076,365","17,185,855 ",Europe,89281,,,"9,559",,
23,Iraq,"2,061,222",,"23,297 ",,"2,011,792",,"26,133",179,"49,748",562,"15,910,101","383,993","41,433,287 ",Asia,"201,7783",,,631,,
24,Thailand,"1,960,039","+8,467","19,611 ",+69,"1,843,018","+8,288","97,410","2,225","27,986",280,"14,913,135","212,937","70,035,498 ",Asia,"363,5715",121,1.0,"1,391",,
25,Czechia,"1,810,395","+9,208","30,985 ",+26,"1,685,359",+171,"94,051",356,"168,633","2,886","41,130,913","3,831,229","10,735,698 ",Europe,63460,858,2,"8,761",,
26,Canada,"1,727,686",,"29,132 ",,"1,675,129",,"23,425",570,"45,243",763,"46,679,607","1,222,400","38,186,864 ",North America,"221,3111",,,613,,
27,Japan,"1,723,799",+225,"18,306 ",+10,"1,702,009",+343,"3,484",100,"13,686",145,"26,748,847","212,367","125,955,597 ",Asia,"736,8815",2,0.08,28,,
28,Chile,"1,703,826",,"37,814 ",,"1,620,630",,"45,382",500,"88,113","1,956","23,843,047","1,233,045","19,336,724 ",South America,115111,,,"2,347",,
29,Romania,"1,701,589","+8,057","50,482 ",+390,"1,483,798","+14,495","167,309","1,867","89,252","2,648","15,090,033","791,504","19,065,008 ",Europe,113781,423,20,"8,776",,
30,Bangladesh,"1,570,485",,"27,887 ",,"1,534,300",,"8,298","3,369","9,410",167,"10,427,848","62,482","166,894,056 ",Asia,"1065,98516",,,50,,
31,Belgium,"1,403,548",,"26,105 ",,"1,227,504",,"149,939",343,"120,399","2,239","22,125,413","1,897,965","11,657,437 ",Europe,84471,,,"12,862",,
32,Israel,"1,333,263",,"8,112 ",,"1,318,570",,"6,581",175,"142,962",870,"29,866,348","3,202,482","9,326,000 ",Asia,"71,1500",,,706,,
33,Pakistan,"1,276,240",+567,"28,518 ",+11,"1,224,870",+445,"22,852","1,236","5,631",126,"21,057,966","92,910","226,648,514 ",Asia,"1787,94811",3,0.05,101,,
34,Sweden,"1,177,094",,"15,024 ",,"1,142,047",,"20,023",34,"115,584","1,475","13,277,086","1,303,731","10,183,916 ",Europe,96781,,,"1,966",,
35,Serbia,"1,174,333",,"10,271 ",,"1,045,093",,"118,969",270,"135,136","1,182","6,425,079","739,363","8,690,022 ",Europe,78461,,,"13,690",,
36,Portugal,"1,095,337",,"18,193 ",,"1,044,277",,"32,867",66,"107,844","1,791","20,033,212","1,972,411","10,156,713 ",Europe,95581,,,"3,236",,
37,Cuba,"954,948",,"8,257 ",,"943,577",,"3,114",74,"84,379",730,"10,623,961","938,735","11,317,317 ",North America,"121,3711",,,275,,
38,Vietnam,"953,547",,"22,412 ",,"837,347",,"93,788",,"9,679",227,"60,535,102","614,473","98,515,530 ",Asia,"1034,3962",,,952,,
39,Kazakhstan,"947,250","+1,328","12,225 ",+21,"899,028","+2,447","35,997",528,"49,650",641,"11,575,012","606,707","19,078,422 ",Asia,"201,5612",70,1,"1,887",,
40,Morocco,"947,139",,"14,701 ",,"928,222",,"4,216",347,"25,258",392,"10,160,887","270,969","37,498,285 ",Africa,"402,5514",,,112,,
41,Hungary,"892,164",,"31,184 ",,"804,720",,"56,260",366,"92,670","3,239","7,531,508","782,303","9,627,353 ",Europe,113091,,,"5,844",,
42,Switzerland,"887,446",,"11,287 ",,"835,095",,"41,064",99,"101,542","1,291","11,834,947","1,354,161","8,739,692 ",Europe,107741,,,"4,699",,
43,Austria,"875,333","+9,943","11,482 ",+31,"795,835","+4,555","68,016",359,"96,450","1,265","99,857,207","11,002,967","9,075,480 ",Europe,107900,"1,096",3,"7,494",,
44,Jordan,"872,585",,"11,102 ",,"837,898",,"23,585",612,"84,395","1,074","11,149,158","1,078,335","10,339,238 ",Asia,129311,,,"2,281",,
45,Nepal,"814,417",+128,"11,439 ",+1,"794,834",+649,"8,144",,"27,293",383,"4,449,634","149,115","29,840,248 ",Asia,"372,6097",4,0.03,273,,
46,Greece,"774,265",,"16,200 ",,"698,174",,"59,891",450,"74,775","1,565","27,208,261","2,627,661","10,354,555 ",Europe,136390,,,"5,784",,
47,Georgia,"748,751","+5,240","10,368 ",+68,"684,154","+2,235","54,229",,"188,182","2,606","10,516,657","2,643,129","3,978,867 ",Asia,53840,"1,317",17,"13,629",,
48,UAE,"740,289",,"2,138 ",,"734,695",,"3,456",,"73,654",213,"94,621,740","9,414,228","10,050,929 ",Asia,"144,7010",,,344,,
49,Tunisia,"713,154",+83,"25,267 ",+3,"686,713",+54,"1,174",58,"59,505","2,108","3,091,094","257,918","11,984,779 ",Africa,174744,7,0.3,98,,
50,Lebanon,"645,104",,"8,534  ",,"619,188",,"17,382",200,"95,087","1,258","4,780,275","704,606","6,784,322 ",Asia,117951,,,"2,562",,
51,Bulgaria,"628,680",,"24,940 ",,"493,189",,"110,551",724,"91,404","3,626","5,786,033","841,231","6,878,058 ",Europe,112761,,,"16,073",,
52,Belarus,"610,022",,"4,712 ",,"584,714",,"20,596",,"64,586",499,"9,781,695","1,035,632","9,445,142 ",Europe,"152,0041",,,"2,181",,
53,Guatemala,"604,586",,"15,338 ",,"585,194",,"4,054",5,"32,929",835,"2,940,388","160,148","18,360,385 ",North America,"301,1976",,,221,,
54,Costa Rica,"562,316",,"7,134 ",,"513,693",,"41,489",227,"109,047","1,383","2,575,363","499,428","5,156,629 ",North America,97232,,,"8,046",,
55,Saudi Arabia,"548,848",,"8,802 ",,"537,761",,"2,285",52,"15,442",248,"30,523,377","858,800","35,541,874 ",Asia,"654,0381",,,64,,
56,Sri Lanka,"544,013",,"13,821 ",,"514,573",,"15,619",,"25,263",642,"5,381,256","249,896","21,533,962 ",Asia,"401,5584",,,725,,
57,Azerbaijan,"542,110",,"7,208 ",,"503,524",,"31,378",,"52,827",702,"5,256,832","512,262","10,261,989 ",Asia,"191,4242",,,"3,058",,
58,Ecuador,"518,274",,"32,983 ",,"443,880",,"41,411",759,"28,789","1,832","1,917,796","106,528","18,002,804 ",South America,355469,,,"2,300",,
59,Bolivia,"517,229",+976,"18,960 ",+9,"478,391",+453,"19,878",220,"43,513","1,595","2,563,530","215,660","11,886,879 ",South America,236275,82,0.8,"1,672",,
60,Slovakia,"513,297","+6,502","13,205 ",+39,"440,065","+3,436","60,027",335,"93,955","2,417","4,060,627","743,269","5,463,199 ",Europe,114141,"1,190",7,"10,988",,
61,Myanmar,"505,038",,"18,783 ",,"475,450",,"10,805",,"9,199",342,"4,985,195","90,805","54,900,091 ",Asia,"1092,92311",,,197,,
62,Croatia,"490,074",,"9,400 ",,"452,133",,"28,541",231,"120,376","2,309","3,155,683","775,123","4,071,202 ",Europe,84331,,,"7,010",,
63,Panama,"473,183",,"7,322 ",,"464,161",,"1,700",49,"107,396","1,662","4,096,752","929,819","4,405,967 ",North America,96021,,,386,,
64,Ireland,"462,273",,"5,492 ",,"391,133",,"65,648",76,"92,235","1,096","8,251,717","1,646,429","5,011,889 ",Europe,119131,,,"13,098",,
65,Paraguay,"461,275",,"16,258 ",,"444,671",,346,35,"63,622","2,242","1,904,545","262,688","7,250,230 ",South America,164464,,,48,,
66,Palestine,"425,020",,"4,444 ",,"416,184",,"4,392",58,"80,795",845,"2,656,678","505,026","5,260,478 ",Asia,"121,1842",,,835,,
67,Lithuania,"424,884","+3,279","6,084 ",+27,"380,272","+5,133","38,528",228,"159,064","2,278","5,703,613","2,135,259","2,671,157 ",Europe,64390,"1,228",10,"14,424",,
68,Kuwait,"412,793",,"2,462 ",,"410,021",,310,5,"94,778",565,"4,908,976","1,127,105","4,355,384 ",Asia,"111,7691",,,71,,
69,Venezuela,"411,574",,"4,946 ",,"396,461",,"10,167",681,"14,529",175,"3,359,014","118,578","28,327,553 ",South America,"695,7278",,,359,,
70,Denmark,"398,048",,"2,725 ",,"371,503",,"23,820",35,"68,397",468,"86,738,935","14,904,550","5,819,628 ",Europe,"152,1360",,,"4,093",,
71,Uruguay,"394,914",,"6,084 ",,"386,457",,"2,373",24,"113,159","1,743","3,882,793","1,112,575","3,489,917 ",South America,95741,,,680,,
72,Dominican Republic,"386,285",,"4,148 ",,"377,688",,"4,449",255,"35,136",377,"2,248,871","204,553","10,994,080 ",North America,"282,6505",,,405,,
73,S. Korea,"377,712","+2,248","2,956 ",+20,"336,548",,"38,208",411,"7,359",58,"15,804,065","307,900","51,328,525 ",Asia,"13617,3643",44,0.4,744,,
74,Honduras,"376,281",+137,"10,309 ",+12,"116,109",,"249,863",120,"37,196","1,019","1,098,345","108,574","10,116,119 ",North America,279819,14,1,"24,699",,
75,Ethiopia,"366,783",,"6,517 ",,"342,562",,"17,704",390,"3,088",55,"3,729,296","31,396","118,782,354 ",Africa,"32418,22732",,,149,,
76,Mongolia,"366,173",+940,"1,797 ",+9,"313,256",,"51,120",192,"109,332",537,"4,030,048","1,203,297","3,349,172 ",Asia,"91,8641",281,3,"15,263",,
77,Libya,"360,266",,"5,186 ",,"304,803",,"50,277",,"51,490",741,"1,812,030","258,980","6,996,787 ",Africa,"191,3494",,,"7,186",,
78,Slovenia,"353,660","+3,662","4,820 ",+14,"313,603","+2,258","35,237",119,"170,084","2,318","1,774,803","853,549","2,079,322 ",Europe,64311,"1,761",7,"16,946",,
79,Moldova,"344,563",,"8,007 ",,"321,388",,"15,168",345,"85,683","1,991","2,055,617","511,176","4,021,351 ",Europe,125022,,,"3,772",,
80,Egypt,"335,673",,"18,949 ",,"281,864",,"34,860",90,"3,199",181,"3,693,367","35,200","104,924,897 ",Africa,"3135,53728",,,332,,
81,Armenia,"319,016","+2,177","6,628 ",+46,"279,148","+2,283","33,240",,"107,388","2,231","2,167,911","729,767","2,970,691 ",Asia,94481,733,15,"11,189",,
