#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/,1M pop,,Population,Continent,1 Caseevery X ppl1 Deathevery X ppl1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
World,"259,206,755","+185,835","5,186,742","+3,611","234,527,419","+182,870","19,492,594","81,839","33,254",665.4,,,,All,,,,,,,
1,USA,"48,835,216",,"796,319 ",,"38,709,704",,"9,329,193","12,178","146,342","2,386","744,675,751","2,231,525","333,707,170 ",North America,74190,,,"27,956",,
2,India,"34,535,763",,"466,584 ",,"33,957,698","+10,949","111,481","8,944","24,688",334,"633,489,239","452,847","1,398,902,101 ",Asia,"412,9982",,,80,,
3,Brazil,"22,038,731",,"613,240 ",,"21,247,982",,"177,509","8,318","102,666","2,857","63,776,166","297,097","214,664,519 ",South America,103503,,,827,,
4,UK,"9,932,408",,"144,137 ",,"8,791,315",,"996,956",928,"145,247","2,108","355,369,515","5,196,758","68,382,922 ",Europe,74740,,,"14,579",,
5,Russia,"9,434,393","+33,558","267,819 ","+1,240","8,126,376","+36,682","1,040,198","2,300","64,610","1,834","221,800,000","1,518,952","146,021,689 ",Europe,155451,230,8,"7,124",,
6,Turkey,"8,624,580",,"75,443 ",,"8,150,235",,"398,902","1,405","100,751",881,"105,165,402","1,228,525","85,602,999 ",Asia,"101,1351",,,"4,660",,
7,France,"7,450,691",,"118,653 ",,"7,062,179",,"269,859","1,406","113,795","1,812","161,863,693","2,472,152","65,474,821 ",Europe,95520,,,"4,122",,
8,Iran,"6,088,009",,"129,177 ",,"5,807,089",,"151,743","3,386","71,213","1,511","37,996,904","444,461","85,489,886 ",Asia,146622,,,"1,775",,
9,Germany,"5,472,949",,"100,160 ",,"4,712,900","+32,900","659,889","3,845","65,032","1,190","81,975,529","974,075","84,157,309 ",Europe,158401,,,"7,841",,
10,Argentina,"5,317,633",,"116,415 ",,"5,183,960",,"17,258",570,"116,173","2,543","25,947,674","566,872","45,773,465 ",South America,93932,,,377,,
11,Spain,"5,103,315",,"87,866 ",,"4,909,900",,"105,549",547,"109,092","1,878","66,213,858","1,415,430","46,780,022 ",Europe,95321,,,"2,256",,
12,Colombia,"5,052,733",,"128,188 ",,"4,893,420",,"31,125",342,"97,849","2,482","27,788,024","538,129","51,638,228 ",South America,104032,,,603,,
13,Italy,"4,942,135",,"133,330 ",,"4,654,295",,"154,510",560,"81,908","2,210","115,456,590","1,913,501","60,337,881 ",Europe,124531,,,"2,561",,
14,Indonesia,"4,254,443",+451,"143,766 ",+13,"4,102,700",+377,"7,977",,"15,328",518,"52,819,945","190,307","277,551,902 ",Asia,"651,9315",2,0.05,29,,
15,Mexico,"3,867,976","+3,698","292,850 ",+326,"3,229,463","+2,436","345,663","4,798","29,567","2,239","11,734,369","89,699","130,819,408 ",North America,3444711,28,2,"2,642",,
16,Poland,"3,406,129","+28,380","81,688 ",+460,"2,919,578","+6,258","404,863","1,613","90,136","2,162","23,788,624","629,515","37,788,825 ",Europe,114632,751,12,"10,714",,
17,Ukraine,"3,367,461","+14,325","82,913 ",+595,"2,825,641","+29,044","458,907",177,"77,650","1,912","15,648,456","360,835","43,367,377 ",Europe,135233,330,14,"10,582",,
18,South Africa,"2,948,760",,"89,635 ",,"2,838,524",,"20,601",546,"48,861","1,485","19,126,699","316,930","60,349,910 ",Africa,206733,,,341,,
19,Philippines,"2,828,660",+890,"47,682 ",+200,"2,763,114","+1,710","17,864","1,170","25,344",427,"23,984,981","214,896","111,611,785 ",Asia,"392,3415",8,2,160,,
20,Malaysia,"2,597,080",,"30,110 ",,"2,498,345",,"68,625",532,"78,835",914,"36,888,543","1,119,755","32,943,410 ",Asia,"131,0941",,,"2,083",,
21,Netherlands,"2,488,244",,"19,048 ",,"2,063,515",,"405,681",499,"144,769","1,108","19,205,114","1,117,374","17,187,715 ",Europe,79021,,,"23,603",,
22,Peru,"2,226,656",,"200,931 ",,N/A,N/A,N/A,903,"66,247","5,978","20,008,200","595,282","33,611,307 ",South America,151672,,,"9,076",,
23,Thailand,"2,081,992","+5,857","20,542 ",+55,"1,979,871","+7,318","81,579","1,595","29,724",293,"14,913,135","212,911","70,044,088 ",Asia,"343,4105",84,0.8,"1,165",,
24,Iraq,"2,076,146",,"23,712 ",,"2,035,630",,"16,804",110,"50,054",572,"16,215,201","390,937","41,477,784 ",Asia,"201,7493",,,405,,
25,Czechia,"2,044,018","+25,864","32,408 ",+48,"1,785,831",+336,"225,779",799,"190,377","3,018","42,984,363","4,003,509","10,736,672 ",Europe,53310,"2,409",4,"21,029",,
26,Canada,"1,772,319",,"29,555 ",,"1,719,116",,"23,648",480,"46,392",774,"48,215,038","1,262,071","38,203,121 ",North America,"221,2931",,,619,,
27,Romania,"1,766,987",,"55,386 ",,"1,653,179",,"58,422","1,490","92,713","2,906","15,783,964","828,175","19,058,731 ",Europe,113441,,,"3,065",,
28,Chile,"1,747,065",,"38,161 ",,"1,643,667",,"65,237",654,"90,312","1,973","25,126,071","1,298,855","19,344,785 ",South America,115071,,,"3,372",,
29,Japan,"1,726,624",+113,"18,351 ",+2,"1,707,182",+185,"1,091",58,"13,710",146,"27,579,308","218,994","125,936,639 ",Asia,"736,8635",0.9,0.02,9,,
30,Belgium,"1,635,675","+12,115","26,705 ",+36,"1,290,943","+6,931","318,027",654,"140,282","2,290","23,861,944","2,046,494","11,659,912 ",Europe,74370,"1,039",3,"27,275",,
31,Bangladesh,"1,574,636",,"27,958 ",,"1,538,855",,"7,823","1,377","9,430",167,"10,761,979","64,453","166,974,687 ",Asia,"1065,97216",,,47,,
32,Israel,"1,341,305",,"8,177 ",,"1,327,046",,"6,082",128,"143,824",877,"31,188,024","3,344,202","9,326,000 ",Asia,"71,1410",,,652,,
33,Pakistan,"1,282,860",+350,"28,677 ",+9,"1,239,995","+1,015","14,188","1,007","5,655",126,"21,755,675","95,899","226,859,803 ",Asia,"1777,91110",2,0.04,63,,
34,Serbia,"1,238,861",,"11,335 ",,"1,163,052",,"64,474",213,"142,590","1,305","6,693,075","770,355","8,688,299 ",Europe,77671,,,"7,421",,
35,Sweden,"1,192,560",,"15,094 ",,"1,152,609",,"24,857",25,"117,067","1,482","13,586,095","1,333,669","10,187,008 ",Europe,96751,,,"2,440",,
