#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/,1M pop,,Population,Continent,1 Caseevery X ppl1 Deathevery X ppl1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
World,"244,857,589","+41,731","4,971,043","+1,048","221,983,326","+39,471","17,903,220","75,325","31,413",637.7,,,,All,,,,,,,
1,USA,"46,417,525",,"757,849 ",,"36,271,327",,"9,388,349","13,441","139,161","2,272","690,262,602","2,069,420","333,553,663 ",North America,74400,,,"28,146",,
2,India,"34,202,202",+845,"455,100 ",,"33,583,318","+7,695","163,784","8,944","24,468",326,"601,901,543","430,598","1,397,827,932 ",Asia,"413,0712",0.6,,117,,
3,Brazil,"21,735,560",,"605,884 ",,"20,922,633",,"207,043","8,318","101,310","2,824","63,776,166","297,262","214,544,981 ",South America,103543,,,965,,
4,UK,"8,809,774",,"139,571 ",,"7,172,091",,"1,498,112",889,"128,883","2,042","325,510,859","4,762,083","68,354,724 ",Europe,84900,,,"21,917",,
5,Russia,"8,279,573",,"231,669 ",,"7,186,611",,"861,293","2,300","56,703","1,587","202,100,000","1,384,088","146,016,748 ",Europe,186301,,,"5,899",,
6,Turkey,"7,879,468",,"69,344 ",,"7,314,812",,"495,312","1,405","92,124",811,"94,854,630","1,109,007","85,531,132 ",Asia,"111,2331",,,"5,791",,
7,France,"7,127,163",,"117,508 ",,"6,916,247",,"93,408","1,049","108,872","1,795","151,204,954","2,309,763","65,463,410 ",Europe,95570,,,"1,427",,
8,Iran,"5,868,360",,"125,363 ",,"5,429,982",,"313,015","4,256","68,712","1,468","32,619,228","381,937","85,404,705 ",Asia,156813,,,"3,665",,
9,Argentina,"5,281,585",,"115,851 ",,"5,148,062",,"17,672",648,"115,468","2,533","24,847,173","543,219","45,740,637 ",South America,93952,,,386,,
10,Spain,"5,002,217",,"87,186 ",,"4,856,669",,"58,362",437,"106,934","1,864","66,213,858","1,415,474","46,778,592 ",Europe,95371,,,"1,248",,
11,Colombia,"4,992,586",,"127,099 ",,"4,836,288",,"29,199",342,"96,764","2,463","26,566,285","514,898","51,595,281 ",South America,104062,,,566,,
12,Italy,"4,743,720",,"131,856 ",,"4,537,210",,"74,654",338,"78,610","2,185","101,271,474","1,678,211","60,344,898 ",Europe,134581,,,"1,237",,
13,Germany,"4,480,066",,"95,794 ",,"4,215,200",,"169,072","1,336","53,248","1,139","73,348,901","871,788","84,136,138 ",Europe,198781,,,"2,010",,
14,Indonesia,"4,240,479",,"143,235 ",,"4,083,690",,"13,554",,"15,291",516,"45,282,568","163,285","277,322,867 ",Asia,"651,9366",,,49,,
15,Mexico,"3,784,448","+1,121","286,496 ",+150,"3,149,529","+3,994","348,423","4,798","28,953","2,192","11,222,399","85,856","130,712,141 ",North America,3545612,9,1,"2,666",,
16,Poland,"2,975,880",,"76,447 ",,"2,688,899",,"210,534",444,"78,743","2,023","21,869,382","578,676","37,792,097 ",Europe,134942,,,"5,571",,
17,South Africa,"2,919,778",,"88,934 ",,"2,811,928",,"18,916",546,"48,428","1,475","18,378,836","304,837","60,290,665 ",Africa,216783,,,314,,
18,Ukraine,"2,803,159","+19,120","64,936 ",+734,"2,390,112","+9,738","348,111",177,"64,607","1,497","14,082,277","324,566","43,388,086 ",Europe,156683,441,17,"8,023",,
19,Philippines,"2,761,307",,"41,942 ",,"2,661,602",,"57,763","3,194","24,766",376,"22,695,657","203,555","111,496,209 ",Asia,"402,6585",,,518,,
20,Malaysia,"2,436,498",,"28,492 ",,"2,334,783",,"73,223",602,"74,034",866,"33,543,044","1,019,218","32,910,553 ",Asia,"141,1551",,,"2,225",,
21,Peru,"2,196,259",,"200,083 ",,N/A,N/A,N/A,871,"65,414","5,959","18,833,282","560,933","33,574,905 ",South America,151682,,,"8,206",,
22,Netherlands,"2,087,859",,"18,320 ",,"1,976,581",,"92,958",188,"121,495","1,066","17,988,698","1,046,785","17,184,719 ",Europe,89381,,,"5,409",,
23,Iraq,"2,047,811",,"22,993 ",,"1,989,166",,"35,652",215,"49,457",555,"15,697,977","379,122","41,406,094 ",Asia,"201,8013",,,861,,
24,Thailand,"1,866,863","+7,706","18,865 ",+66,"1,749,848","+9,532","98,150","2,432","26,658",269,"14,913,135","212,953","70,030,249 ",Asia,"383,7125",110,0.9,"1,402",,
25,Czechia,"1,731,287",,"30,625 ",,"1,668,463",,"32,199",131,"161,273","2,853","39,935,298","3,720,067","10,735,103 ",Europe,63510,,,"2,999",,
26,Japan,"1,716,938",,"18,199 ",,"1,693,413",,"5,326",202,"13,630",144,"26,120,476","207,359","125,967,182 ",Asia,"736,9225",,,42,,
27,Canada,"1,702,587",,"28,805 ",,"1,646,643",,"27,139",765,"44,597",755,"45,754,874","1,198,495","38,176,929 ",North America,"221,3251",,,711,,
28,Chile,"1,683,451",,"37,685 ",,"1,632,077",,"13,689",443,"87,082","1,949","23,204,436","1,200,325","19,331,798 ",South America,115131,,,708,,
29,Romania,"1,571,115",,"44,980 ",,"1,331,225",,"194,910","1,855","82,392","2,359","14,367,625","753,461","19,068,844 ",Europe,124241,,,"10,221",,
