#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/,1M pop,,Population,Continent,1 Caseevery X ppl1 Deathevery X ppl1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
World,"244,627,028","+214,287","4,967,058","+3,421","221,615,450","+180,349","18,044,520","75,102","31,383",637.2,,,,All,,,,,,,
1,USA,"46,315,209","+2,427","756,366 ",+4,"36,052,614",,"9,506,229","13,507","138,856","2,268","679,958,537","2,038,561","333,548,370 ",North America,74410,7,0.01,"28,500",,
2,India,"34,200,957","+11,473","455,093 ",+350,"33,574,973","+15,324","170,891","8,944","24,468",326,"600,769,717","429,799","1,397,790,892 ",Asia,"413,0712",8,0.3,122,,
3,Brazil,"21,729,763",,"605,682 ",,"20,907,224",,"216,857","8,318","101,285","2,823","63,776,166","297,268","214,540,859 ",South America,103543,,,"1,011",,
4,UK,"8,809,774","+36,567","139,571 ",+38,"7,172,091","+29,975","1,498,112",889,"128,885","2,042","325,510,859","4,762,151","68,353,751 ",Europe,84900,535,0.6,"21,917",,
5,Russia,"8,279,573","+37,930","231,669 ","+1,069","7,186,611","+20,690","861,293","2,300","56,703","1,587","202,100,000","1,384,089","146,016,577 ",Europe,186301,260,7,"5,899",,
6,Turkey,"7,851,805",,"69,112 ",,"7,283,988",,"498,705",633,"91,803",808,"94,503,478","1,104,934","85,528,653 ",Asia,"111,2381",,,"5,831",,
7,France,"7,125,868",,"117,467 ",,"6,910,730",,"97,671","1,049","108,853","1,794","151,204,954","2,309,777","65,463,017 ",Europe,95570,,,"1,492",,
8,Iran,"5,868,360","+7,516","125,363 ",+140,"5,429,982","+13,291","313,015","4,256","68,715","1,468","32,619,228","381,950","85,401,768 ",Asia,156813,88,2,"3,665",,
9,Argentina,"5,280,358",,"115,826 ",,"5,146,819",,"17,713",736,"115,444","2,532","24,804,984","542,310","45,739,505 ",South America,93952,,,387,,
10,Spain,"4,997,732",,"87,132 ",,"4,848,432",,"62,168",435,"106,838","1,863","66,213,858","1,415,475","46,778,542 ",Europe,95371,,,"1,329",,
11,Colombia,"4,991,050",,"127,067 ",,"4,834,893",,"29,090",342,"96,737","2,463","26,525,120","514,114","51,593,800 ",South America,104062,,,564,,
12,Italy,"4,743,720","+2,535","131,856 ",+30,"4,537,210","+2,626","74,654",338,"78,610","2,185","101,271,474","1,678,204","60,345,140 ",Europe,134581,42,0.5,"1,237",,
13,Germany,"4,480,066","+3,988","95,794 ",,"4,215,200","+8,800","169,072","1,336","53,248","1,139","73,348,901","871,796","84,135,407 ",Europe,198781,47,,"2,010",,
14,Indonesia,"4,240,479",+460,"143,235 ",+30,"4,083,690","+1,236","13,554",,"15,291",517,"45,282,568","163,289","277,314,969 ",Asia,"651,9366",2,0.1,49,,
15,Mexico,"3,783,327","+1,666","286,346 ",+87,"3,145,535","+4,106","351,446","4,798","28,945","2,191","11,215,881","85,808","130,708,443 ",North America,3545612,13,0.7,"2,689",,
16,Poland,"2,975,880","+2,950","76,447 ",,"2,688,899","+2,770","210,534",444,"78,743","2,023","21,869,382","578,674","37,792,209 ",Europe,134942,78,,"5,571",,
17,South Africa,"2,919,632",,"88,925 ",,"2,811,439",,"19,268",546,"48,428","1,475","18,364,359","304,607","60,288,622 ",Africa,216783,,,320,,
18,Ukraine,"2,784,039","+14,634","64,202 ",+330,"2,380,374","+4,598","339,463",177,"64,165","1,480","14,021,250","323,154","43,388,800 ",Europe,166763,337,8,"7,824",,
19,Philippines,"2,761,307","+4,405","41,942 ",+149,"2,661,602","+7,561","57,763","3,194","24,767",376,"22,695,657","203,563","111,492,224 ",Asia,"402,6585",40,1,518,,
20,Malaysia,"2,431,716",,"28,400 ",,"2,327,369",,"75,947",603,"73,891",863,"33,419,204","1,015,491","32,909,420 ",Asia,"141,1591",,,"2,308",,
21,Peru,"2,195,859",,"200,052 ",,N/A,N/A,N/A,855,"65,404","5,959","18,811,869","560,316","33,573,650 ",South America,151682,,,"8,195",,
22,Netherlands,"2,087,859","+5,296","18,320 ",+6,"1,976,587","+1,591","92,952",188,"121,496","1,066","17,988,698","1,046,791","17,184,616 ",Europe,89381,308,0.3,"5,409",,
23,Iraq,"2,047,811","+1,537","22,993 ",+32,"1,989,166","+2,588","35,652",215,"49,460",555,"15,697,977","379,145","41,403,622 ",Asia,"201,8013",37,0.8,861,,
24,Thailand,"1,859,157","+8,675","18,799 ",+44,"1,740,316","+9,589","100,042","2,432","26,548",268,"14,913,135","212,954","70,029,772 ",Asia,"383,7255",124,0.6,"1,429",,
25,Czechia,"1,731,287","+1,823","30,625 ",+5,"1,668,463",+16,"32,199",131,"161,274","2,853","39,935,298","3,720,085","10,735,049 ",Europe,63510,170,0.5,"2,999",,
26,Japan,"1,716,938",+236,"18,199 ",+8,"1,693,413",+394,"5,326",202,"13,630",144,"26,120,476","207,358","125,968,235 ",Asia,"736,9225",2,0.06,42,,
27,Canada,"1,698,499",+376,"28,749 ",,"1,640,356",+369,"29,394",765,"44,491",753,"45,496,284","1,191,750","38,176,026 ",North America,"221,3281",10,,770,,
28,Chile,"1,683,451","+1,623","37,685 ",+16,"1,632,077","+1,464","13,689",443,"87,084","1,949","23,204,436","1,200,353","19,331,350 ",South America,115131,84,0.8,708,,
29,Romania,"1,571,115","+9,187","44,980 ",+299,"1,331,225","+7,518","194,910","1,855","82,390","2,359","14,367,625","753,447","19,069,192 ",Europe,124241,482,16,"10,221",,
30,Bangladesh,"1,567,981",+289,"27,828 ",+5,"1,531,740",+413,"8,413","1,369","9,398",167,"10,242,923","61,394","166,840,302 ",Asia,"1065,99516",2,0.03,50,,
31,Israel,"1,323,516",+114,"8,049 ",,"1,303,484",+365,"11,983",279,"141,917",863,"28,990,213","3,108,537","9,326,000 ",Asia,"71,1590",12,,"1,285",,
32,Belgium,"1,312,360",,"25,846 ",,"1,200,847",,"85,667",232,"112,593","2,217","21,151,753","1,814,700","11,655,787 ",Europe,94511,,,"7,350",,
33,Pakistan,"1,269,234",+698,"28,386 ",+9,"1,216,908",+666,"23,940","1,524","5,603",125,"20,530,153","90,638","226,507,655 ",Asia,"1787,98011",3,0.04,106,,
34,Sweden,"1,165,996",,"14,956 ",,"1,135,107",+715,"15,933",29,"114,517","1,469","13,014,907","1,278,245","10,181,855 ",Europe,96811,,,"1,565",,
35,Serbia,"1,104,117","+5,908","9,571 ",+62,"971,820","+7,089","122,726",274,"127,039","1,101","6,179,407","710,998","8,691,171 ",Europe,89081,680,7,"14,121",,
36,Portugal,"1,085,451",+313,"18,138 ",+5,"1,035,977",+284,"31,336",59,"106,860","1,786","19,550,680","1,924,718","10,157,683 ",Europe,95601,31,0.5,"3,085",,
37,Cuba,"946,960","+1,210","8,191 ",+24,"932,951","+1,171","5,818",132,"83,672",724,"10,385,213","917,621","11,317,543 ",North America,"121,3821",107,2,514,,
38,Morocco,"944,277",,"14,612 ",,"924,227",,"5,438",347,"25,192",390,"10,010,695","267,066","37,483,945 ",Africa,"402,5654",,,145,,
