#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/,1M pop,,Population,Continent,1 Caseevery X ppl1 Deathevery X ppl1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
World,"249,485,407","+171,650","5,047,833","+3,154","225,925,337","+106,694","18,512,237","76,215","32,007",647.6,,,,All,,,,,,,
1,USA,"47,187,256",,"772,315 ",,"37,194,111",,"9,220,830","11,761","141,446","2,315","706,743,401","2,118,493","333,606,597 ",North America,74320,,,"27,640",,
2,India,"34,332,407",,"459,875 ",,"33,715,722",,"156,810","8,944","24,555",329,"611,278,853","437,190","1,398,198,335 ",Asia,"413,0402",,,112,,
3,Brazil,"21,849,137",,"608,715 ",,"21,047,296",,"193,126","8,318","101,820","2,837","63,776,166","297,205","214,586,201 ",South America,103533,,,900,,
4,UK,"9,208,219",,"141,395 ",,"7,492,475",,"1,574,349","1,019","134,693","2,068","336,227,289","4,918,160","68,364,447 ",Europe,74830,,,"23,029",,
5,Russia,"8,714,595","+40,735","244,447 ","+1,192","7,505,971","+28,605","964,177","2,300","59,681","1,674","211,800,000","1,450,502","146,018,452 ",Europe,175971,279,8,"6,603",,
6,Turkey,"8,150,708",,"71,526 ",,"7,617,367",,"461,815","1,405","95,268",836,"98,408,937","1,150,230","85,555,914 ",Asia,"101,1961",,,"5,398",,
7,France,"7,190,334",,"117,849 ",,"6,962,526",,"109,959","1,049","109,831","1,800","151,204,954","2,309,624","65,467,345 ",Europe,95560,,,"1,680",,
8,Iran,"5,964,824",,"126,921 ",,"5,560,951",,"276,952","3,756","69,818","1,486","35,834,817","419,444","85,434,078 ",Asia,146732,,,"3,242",,
9,Argentina,"5,293,989",,"116,055 ",,"5,160,163",,"17,771",606,"115,711","2,537","25,284,121","552,635","45,751,957 ",South America,93942,,,388,,
10,Spain,"5,022,546",,"87,477 ",,"4,876,514",,"58,555",400,"107,367","1,870","66,213,858","1,415,459","46,779,085 ",Europe,95351,,,"1,252",,
11,Colombia,"5,009,007",,"127,417 ",,"4,852,854",,"28,736",342,"97,055","2,469","26,952,495","522,233","51,610,090 ",South America,104052,,,557,,
12,Italy,"4,788,704",,"132,283 ",,"4,569,045",,"87,376",383,"79,359","2,192","105,868,977","1,754,468","60,342,479 ",Europe,134561,,,"1,448",,
13,Germany,"4,697,673",,"96,763 ",,"4,342,600","+14,200","258,310","2,226","55,829","1,150","77,993,513","926,911","84,143,438 ",Europe,188701,,,"3,070",,
14,Indonesia,"4,246,802",,"143,500 ",,"4,091,938",,"11,364",,"15,309",517,"47,709,218","171,986","277,401,845 ",Asia,"651,9336",,,41,,
15,Mexico,"3,818,216","+3,763","289,131 ",+244,"3,181,631","+2,880","347,454","4,798","29,203","2,211","11,414,073","87,298","130,749,130 ",North America,3445211,29,2,"2,657",,
16,Poland,"3,076,518","+15,904","77,547 ",+152,"2,729,487","+6,503","269,484",742,"81,409","2,052","22,483,483","594,943","37,790,968 ",Europe,124872,421,4,"7,131",,
17,Ukraine,"3,032,951","+26,488","70,842 ",+696,"2,492,419","+13,281","469,690",177,"69,914","1,633","14,730,826","339,569","43,380,945 ",Europe,146123,611,16,"10,827",,
18,South Africa,"2,923,054",,"89,251 ",,"2,815,840",,"17,963",546,"48,466","1,480","18,639,800","309,061","60,311,094 ",Africa,216763,,,298,,
19,Philippines,"2,797,986","+2,376","44,085 ",+260,"2,716,524","+2,109","37,377","2,047","25,086",395,"23,106,244","207,164","111,536,063 ",Asia,"402,5305",21,2,335,,
20,Malaysia,"2,492,343",,"29,155 ",,"2,396,244",,"66,944",555,"75,705",886,"34,813,891","1,057,470","32,921,883 ",Asia,"131,1291",,,"2,033",,
21,Peru,"2,204,424",,"200,350 ",,N/A,N/A,N/A,871,"65,632","5,965","19,206,158","571,825","33,587,458 ",South America,151682,,,"8,438",,
22,Netherlands,"2,166,796",,"18,497 ",,"1,993,033",,"155,266",264,"126,081","1,076","18,498,260","1,076,372","17,185,752 ",Europe,89291,,,"9,035",,
23,Iraq,"2,060,066",,"23,271 ",,"2,009,921",,"26,874",181,"49,723",562,"15,889,705","383,524","41,430,815 ",Asia,"201,7803",,,649,,
24,Thailand,"1,951,572","+8,148","19,542 ",+80,"1,834,730","+8,238","97,300","2,225","27,866",279,"14,913,135","212,938","70,035,021 ",Asia,"363,5845",116,1,"1,389",,
25,Czechia,"1,801,154","+8,419","30,938 ",+27,"1,680,949",+170,"89,267",319,"167,773","2,882","41,014,547","3,820,409","10,735,644 ",Europe,63470,784,3,"8,315",,
26,Canada,"1,725,151",,"29,115 ",,"1,672,874",,"23,162",765,"45,178",762,"46,580,546","1,219,834","38,185,960 ",North America,"221,3121",,,607,,
27,Japan,"1,723,599",+158,"18,296 ",+6,"1,701,666",+271,"3,637",103,"13,684",145,"26,686,612","211,871","125,956,650 ",Asia,"736,8845",1,0.05,29,,
28,Chile,"1,701,316",,"37,794 ",,"1,619,955",,"43,567",492,"87,986","1,955","23,763,020","1,228,935","19,336,276 ",South America,115121,,,"2,253",,
29,Romania,"1,685,264",,"49,604 ",,"1,453,774",,"181,886","1,902","88,394","2,602","14,976,550","785,537","19,065,357 ",Europe,113841,,,"9,540",,
30,Bangladesh,"1,570,485",,"27,887  ",,"1,534,300",,"8,298","3,369","9,410",167,"10,427,848","62,484","166,889,576 ",Asia,"1065,98416",,,50,,
31,Belgium,"1,403,548","+10,190","26,105 ",+22,"1,227,504","+1,788","149,939",343,"120,401","2,239","22,125,413","1,897,988","11,657,299 ",Europe,84471,874,2,"12,862",,
32,Israel,"1,333,026",+107,"8,112 ",,"1,318,056",+220,"6,858",176,"142,937",870,"29,866,348","3,202,482","9,326,000 ",Asia,"71,1500",11,,735,,
33,Pakistan,"1,275,673",+515,"28,507 ",+11,"1,224,425",+340,"22,741","1,229","5,629",126,"21,011,048","92,708","226,636,776 ",Asia,"1787,95011",2,0.05,100,,
34,Sweden,"1,176,269",,"15,015 ",,"1,141,214",,"20,040",32,"115,505","1,474","13,277,086","1,303,753","10,183,744 ",Europe,96781,,,"1,968",,
35,Serbia,"1,168,608",,"10,203 ",,"1,038,696",,"119,709",277,"134,476","1,174","6,403,925","736,920","8,690,118 ",Europe,78521,,,"13,775",,
36,Portugal,"1,094,048",,"18,184 ",,"1,043,384",,"32,480",73,"107,716","1,790","19,994,436","1,968,577","10,156,794 ",Europe,95591,,,"3,198",,
37,Cuba,"954,342",,"8,252 ",,"942,984",,"3,106",88,"84,326",729,"10,601,104","936,714","11,317,336 ",North America,"121,3711",,,274,,
38,Morocco,"946,957",,"14,698 ",,"927,956",,"4,303",347,"25,254",392,"10,148,751","270,654","37,497,090 ",Africa,"402,5514",,,115,,
39,Vietnam,"946,043",,"22,342 ",,"835,406",,"88,295",,"9,603",227,"60,535,102","614,488","98,513,139 ",Asia,"1044,4092",,,896,,
40,Kazakhstan,"945,922","+1,421","12,204 ",+23,"896,581","+2,113","37,137",528,"49,582",640,"11,575,012","606,727","19,077,808 ",Asia,"201,5632",74,1,"1,947",,
41,Hungary,"892,164","+6,804","31,184 ",+83,"804,720","+1,569","56,260",366,"92,669","3,239","7,531,508","782,298","9,627,420 ",Europe,113091,707,9,"5,844",,
42,Switzerland,"884,595",,"11,280 ",,"834,007",,"39,308",92,"101,218","1,291","11,798,770","1,350,048","8,739,519 ",Europe,107751,,,"4,498",,
43,Jordan,"870,505",,"11,088 ",,"836,418",,"22,999",607,"84,197","1,072","11,114,632","1,075,024","10,338,961 ",Asia,129321,,,"2,224",,
44,Austria,"865,390","+9,388","11,451 ",+32,"791,280","+3,443","62,659",356,"95,356","1,262","99,442,292","10,957,418","9,075,340 ",Europe,107930,"1,034",4,"6,904",,
45,Nepal,"814,115",,"11,436 ",,"793,789",,"8,890",,"27,284",383,"4,445,193","148,974","29,838,814 ",Asia,"372,6097",,,298,,
46,Greece,"767,376",,"16,151 ",,"698,174",,"53,051",441,"74,109","1,560","26,945,111","2,602,212","10,354,693 ",Europe,136410,,,"5,123",,
47,Georgia,"743,511","+5,340","10,300 ",+62,"681,919","+3,631","51,292",,"186,864","2,589","10,463,113","2,629,658","3,978,888 ",Asia,53860,"1,342",16,"12,891",,
48,UAE,"740,209",,"2,137 ",,"734,562",,"3,510",,"73,648",213,"94,417,752","9,394,238","10,050,603 ",Asia,"144,7030",,,349,,
49,Tunisia,"713,071",,"25,261 ",,"686,659",,"1,151",68,"59,500","2,108","3,087,483","257,624","11,984,441 ",Africa,174744,,,96,,
50,Lebanon,"644,391",,"8,528 ",,"618,398",,"17,465",200,"94,981","1,257","4,780,275","704,598","6,784,405 ",Asia,117961,,,"2,574",,
51,Bulgaria,"623,946",,"24,755 ",,"490,450",,"108,741",710,"90,714","3,599","5,745,950","835,386","6,878,200 ",Europe,112781,,,"15,810",,
52,Belarus,"608,031",,"4,696 ",,"582,469",,"20,866",,"64,375",497,"9,746,810","1,031,938","9,445,151 ",Europe,"162,0111",,,"2,209",,
53,Guatemala,"603,641",,"15,281 ",,"584,132",,"4,228",5,"32,879",832,"2,931,200","159,656","18,359,478 ",North America,"301,2016",,,230,,
54,Costa Rica,"561,829",,"7,124 ",,"511,455",,"43,250",224,"108,955","1,382","2,575,363","499,440","5,156,502 ",North America,97242,,,"8,387",,
55,Saudi Arabia,"548,805",,"8,800 ",,"537,722",,"2,283",51,"15,442",248,"30,523,377","858,836","35,540,392 ",Asia,"654,0391",,,64,,
56,Sri Lanka,"543,385",,"13,806 ",,"514,234",,"15,345",,"25,234",641,"5,381,256","249,899","21,533,718 ",Asia,"401,5604",,,713,,
57,Azerbaijan,"539,710",,"7,182 ",,"501,508",,"31,020",,"52,594",700,"5,243,038","510,931","10,261,739 ",Asia,"191,4292",,,"3,023",,
58,Ecuador,"518,274",,"32,983 ",,"443,880",,"41,411",759,"28,790","1,832","1,917,796","106,532","18,002,072 ",South America,355469,,,"2,300",,
59,Bolivia,"515,373",,"18,942 ",,"477,405",,"19,026",220,"43,358","1,594","2,555,651","215,006","11,886,444 ",South America,236285,,,"1,601",,
60,Slovakia,"506,795","+6,805","13,166 ",+20,"436,629","+3,436","57,000",335,"92,765","2,410","4,039,322","739,370","5,463,191 ",Europe,114151,"1,246",4,"10,433",,
61,Myanmar,"503,981",,"18,766 ",,"473,903",,"11,312",,"9,180",342,"4,962,480","90,393","54,899,096 ",Asia,"1092,92511",,,206,,
62,Croatia,"490,074","+6,932","9,400 ",+36,"452,133","+3,983","28,541",231,"120,374","2,309","3,155,683","775,110","4,071,271 ",Europe,84331,"1,703",9,"7,010",,
63,Panama,"473,089",,"7,321 ",,"463,992",,"1,776",49,"107,379","1,662","4,093,727","929,171","4,405,782 ",North America,96021,,,403,,
64,Paraguay,"461,225",,"16,256 ",,"444,643",,326,31,"63,617","2,242","1,902,656","262,436","7,249,991 ",South America,164464,,,45,,
65,Ireland,"458,370",,"5,492 ",,"390,151",,"62,727",90,"91,459","1,096","8,224,598","1,641,067","5,011,738 ",Europe,119131,,,"12,516",,
66,Palestine,"424,743",,"4,437 ",,"415,713",,"4,593",51,"80,747",844,"2,649,009","503,599","5,260,153 ",Asia,"121,1862",,,873,,
67,Lithuania,"421,360","+3,183","6,047 ",+22,"375,382","+3,290","39,931",227,"157,738","2,264","5,680,071","2,126,364","2,671,260 ",Europe,64420,"1,192",8,"14,948",,
68,Kuwait,"412,768",,"2,462 ",,"409,991",,315,5,"94,776",565,"4,892,313","1,123,324","4,355,211 ",Asia,"111,7691",,,72,,
69,Venezuela,"410,648",,"4,936 ",,"395,240",,"10,472",681,"14,496",174,"3,359,014","118,577","28,327,772 ",South America,"695,7398",,,370,,
70,Denmark,"395,797",,"2,722 ",,"370,106",,"22,969",31,"68,011",468,"86,558,123","14,873,624","5,819,572 ",Europe,"152,1380",,,"3,947",,
71,Uruguay,"394,679",,"6,082 ",,"386,227",,"2,370",25,"113,092","1,743","3,872,562","1,109,654","3,489,884 ",South America,95741,,,679,,
72,Dominican Republic,"385,181",,"4,146 ",,"376,577",,"4,458",263,"35,036",377,"2,240,229","203,772","10,993,783 ",North America,"292,6525",,,406,,
73,Honduras,"376,144",+161,"10,297 ",+12,"116,109",+9,"249,738",120,"37,184","1,018","1,096,497","108,396","10,115,688 ",North America,279829,16,1,"24,688",,
74,S. Korea,"375,464","+2,344","2,936 ",+20,"336,548",,"35,980",382,"7,315",57,"15,804,065","307,901","51,328,405 ",Asia,"13717,4823",46,0.4,701,,
75,Ethiopia,"366,424",,"6,509 ",,"342,238",,"17,677",420,"3,085",55,"3,722,177","31,338","118,774,550 ",Africa,"32418,24832",,,149,,
76,Mongolia,"365,233","+1,182","1,788 ",+11,"313,256",,"50,189",192,"109,056",534,"4,030,048","1,203,349","3,349,028 ",Asia,"91,8731",353,3,"14,986",,
77,Libya,"360,266",+599,"5,186 ",+15,"304,803","+1,397","50,277",,"51,492",741,"1,812,030","258,990","6,996,531 ",Africa,"191,3494",86,2,"7,186",,
78,Slovenia,"349,996","+3,771","4,806 ",+13,"311,344","+1,957","33,846",120,"168,322","2,311","1,765,184","848,923","2,079,322 ",Europe,64331,"1,814",6,"16,277",,
79,Moldova,"343,261",,"7,958 ",,"321,388",,"13,915",345,"85,359","1,979","2,055,617","511,172","4,021,377 ",Europe,125052,,,"3,460",,
80,Egypt,"334,751",,"18,889 ",,"281,325",,"34,537",90,"3,191",180,"3,693,367","35,202","104,919,616 ",Africa,"3135,55528",,,329,,
81,Armenia,"316,839","+1,835","6,582 ",+50,"276,865","+1,987","33,392",,"106,656","2,216","2,157,442","726,246","2,970,676 ",Asia,94511,618,17,"11,241",,
82,Oman,"304,329",,"4,112 ",,"299,699",,518,6,"57,634",779,"25,000,000","4,734,474","5,280,418 ",Asia,"171,2840",,,98,,
83,Bahrain,"276,983",,"1,393 ",,"275,219",,371,3,"155,555",782,"6,985,211","3,922,916","1,780,617 ",Asia,"61,2780",,,208,,
84,Bosnia and Herzegovina,"257,401",,"11,717 ",,"192,218",,"53,466",,"79,117","3,601","1,319,130","405,460","3,253,416 ",Europe,132782,,,"16,434",,
85,Kenya,"253,661",,"5,296 ",,"247,156",,"1,209",32,"4,582",96,"2,724,372","49,215","55,357,017 ",Africa,"21810,45320",,,22,,
86,Qatar,"239,752",,611 ,,"237,801",,"1,340",9,"85,388",218,"2,854,019","1,016,459","2,807,805 ",Asia,"124,5951",,,477,,
87,Latvia,"226,860",,"3,401 ",,"191,290",,"32,169",260,"122,087","1,830","5,038,570","2,711,552","1,858,187 ",Europe,85460,,,"17,312",,
88,Norway,"213,289",,920 ,,"88,952",,"123,417",38,"38,935",168,"8,196,559","1,496,241","5,478,099 ",Europe,"265,9541",,,"22,529",,
89,Nigeria,"212,446",,"2,902 ",,"204,047",,"5,497",11,998,14,"3,298,966","15,490","212,977,091 ",Africa,"1,00273,39065",,,26,,
90,Singapore,"210,978",,459 ,,"181,595",,"28,924",72,"35,686",78,"20,982,378","3,549,084","5,912,055 ",Asia,"2812,8800",,,"4,892",,
91,Zambia,"209,815",,"3,662 ",,"205,994",,159,13,"11,001",192,"2,615,527","137,135","19,072,659 ",Africa,"915,2087",,,8,,
92,Algeria,"206,878",,"5,936 ",,"141,966",,"58,976",18,"4,606",132,"230,861","5,140","44,911,751 ",Africa,"2177,566195",,,"1,313",,
93,North Macedonia,"204,416",,"7,194 ",,"189,947",,"7,275",,"98,123","3,453","1,396,992","670,580","2,083,259 ",Europe,102901,,,"3,492",,
94,Estonia,"202,629","+1,435","1,581 ",+7,"173,021",+400,"28,027",54,"152,613","1,191","2,181,845","1,643,287","1,327,732 ",Europe,78401,"1,081",5,"21,109",,
95,Uzbekistan,"187,381",+296,"1,334 ",+2,"183,305",+248,"2,742",23,"5,492",39,"1,377,915","40,385","34,119,281 ",Asia,"18225,57725",9,0.06,80,,
96,Albania,"187,363",,"2,944 ",,"176,639",,"7,780",3,"65,202","1,025","1,319,141","459,059","2,873,579 ",Europe,159762,,,"2,707",,
97,Botswana,"187,281",,"2,407 ",,"183,644",,"1,230",1,"77,542",997,"1,824,059","755,238","2,415,212 ",Africa,"131,0031",,,509,,
98,Kyrgyzstan,"181,668",+78,"2,681 ",+2,"176,025",+72,"2,962",131,"27,243",402,"1,787,059","267,989","6,668,414 ",Asia,"372,4874",12,0.3,444,,
99,Australia,"177,393","+1,580","1,795 ",+14,"153,057",,"22,541",187,"6,850",69,"44,145,837","1,704,699","25,896,551 ",Australia/Oceania,"14614,4271",61,0.5,870,,
100,Finland,"162,476",+788,"1,184 ",+8,"46,000",,"115,292",29,"29,263",213,"7,535,594","1,357,209","5,552,272 ",Europe,"344,6891",142,1,"20,765",,
101,Afghanistan,"156,392",+29,"7,284 ",,"128,882",+5,"20,226","1,124","3,900",182,"775,896","19,348","40,102,003 ",Asia,"2565,50552",0.7,,504,,
102,Mozambique,"151,339",,"1,932 ",,"149,270",,137,32,"4,667",60,"946,954","29,203","32,426,782 ",Africa,"21416,78434",,,4,,
103,Montenegro,"146,663",,"2,125 ",,"139,458",,"5,080",51,"233,475","3,383","839,647","1,336,649","628,173 ",Europe,42961,,,"8,087",,
104,Zimbabwe,"133,112",,"4,685 ",,"127,876",,551,12,"8,785",309,"1,521,488","100,409","15,152,891 ",Africa,"1143,23410",,,36,,
105,Ghana,"130,287",,"1,182 ",,"127,396",,"1,709",40,"4,079",37,"1,873,852","58,665","31,941,449 ",Africa,"24527,02317",,,54,,
106,Namibia,"128,967",,"3,558 ",,"124,938",,471,,"49,554","1,367","755,243","290,194","2,602,545 ",Africa,207313,,,181,,
107,Uganda,"126,348",,"3,222 ",,"96,787",,"26,339",162,"2,650",68,"1,825,936","38,302","47,672,336 ",Africa,"37714,79626",,,553,,
108,Cyprus,"123,691",,576 ,,"90,755",,"32,360",18,"101,457",472,"9,420,908","7,727,452","1,219,148 ",Asia,"102,1170",,,"26,543",,
109,Cambodia,"118,948",+78,"2,818 ",+5,"115,289",+82,841,,"6,985",165,"2,645,826","155,371","17,029,090 ",Asia,"1436,0436",5,0.3,49,,
110,El Salvador,"113,422",,"3,670 ",+6,"94,980",,"14,772",334,"17,369",562,"1,357,788","207,927","6,530,115 ",North America,"581,7795",,0.9,"2,262",,
111,Cameroon,"104,348",,"1,731 ",,"80,433",,"22,184",152,"3,804",63,"1,751,774","63,863","27,430,164 ",Africa,"26315,84616",,,809,,
112,Rwanda,"99,854",,"1,332 ",,"45,515",,"53,007",,"7,462",100,"3,174,919","237,255","13,381,897 ",Africa,"13410,0464",,,"3,961",,
113,Jamaica,"89,349",,"2,257 ",,"58,576",,"28,516",15,"29,998",758,"644,894","216,516","2,978,509 ",North America,"331,3205",,,"9,574",,
114,Maldives,"88,386",,244 ,,"86,168",,"1,974",23,"159,744",441,"1,612,614","2,914,549","553,298 ",Asia,"62,2680",,,"3,568",,
115,Luxembourg,"82,623",,849 ,,"79,554",,"2,220",13,"129,175","1,327","3,605,181","5,636,416","639,623 ",Europe,87530,,,"3,471",,
116,Senegal,"73,931",,"1,879 ",,"72,036",,16,2,"4,265",108,"844,396","48,712","17,334,294 ",Africa,"2349,22521",,,0.9,,
117,Angola,"64,583",,"1,718 ",,"56,590",,"6,275",28,"1,887",50,"1,092,363","31,909","34,233,242 ",Africa,"53019,92631",,,183,,
118,Malawi,"61,803",,"2,302 ",,"57,752",,"1,749",67,"3,123",116,"427,802","21,616","19,791,394 ",Africa,"3208,59746",,,88,,
119,Ivory Coast,"61,370",,696 ,,"60,145",,529,,"2,252",26,"1,092,753","40,097","27,252,440 ",Africa,"44439,15625",,,19,,
120,Trinidad and Tobago,"58,441",,"1,739 ",,"51,459",,"5,243",22,"41,578","1,237","404,003","287,430","1,405,569 ",North America,248083,,,"3,730",,
121,DRC,"57,587",,"1,098 ",,"50,930",,"5,559",,618,12,"306,299","3,286","93,202,395 ",Africa,"1,61884,884304",,,60,,
122,Réunion,"55,125",,376 ,,"54,058",,691,33,"60,987",416,"1,303,606","1,442,229","903,883 ",Africa,"162,4041",,,764,,
123,Guadeloupe,"54,737",,744 ,,"2,250",,"51,743",23,"136,769","1,859","523,309","1,307,566","400,216 ",North America,75381,,,"129,288",,
124,Fiji,"52,209",,674 ,,"49,973",,"1,562",,"57,679",745,"445,274","491,930","905,158 ",Australia/Oceania,"171,3432",,,"1,726",,
125,Suriname,"49,400",+38,"1,107 ",+6,"29,491",+4,"18,802",19,"83,210","1,865","149,125","251,187","593,681 ",South America,125364,64,10,"31,670",,
126,Eswatini,"46,454",,"1,243 ",,"45,140",,71,10,"39,493","1,057","373,320","317,376","1,176,271 ",Africa,259463,,,60,,
127,French Guiana,"44,964",,313 ,,"11,254",,"33,397",29,"145,495","1,013","431,499","1,396,252","309,041 ",South America,79871,,,"108,067",,
128,Syria,"44,191",,"2,590 ",,"26,652",,"14,949",,"2,446",143,"103,566","5,731","18,069,642 ",Asia,"4096,977174",,,827,,
129,Laos,"44,061",,76 ,,"6,558",,"37,427",,"5,941",10,"665,609","89,740","7,417,052 ",Asia,"16897,59311",,,"5,046",,
130,Madagascar,"43,632",,964 ,,"41,322",,"1,346",3,"1,523",34,"249,510","8,711","28,643,580 ",Africa,"65629,713115",,,47,,
131,Martinique,"43,496",,692 ,,104,,"42,700",1,"116,028","1,846","376,921","1,005,461","374,874 ",North America,95421,,,"113,905",,
