#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/,1M pop,,Population,Continent,1 Caseevery X ppl1 Deathevery X ppl1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
World,"245,140,764","+319,823","4,975,345","+5,302","222,192,013","+247,581","17,973,406","75,351","31,449",638.3,,,,All,,,,,,,
1,USA,"46,431,294","+13,769","758,052 ",+203,"36,281,693","+10,366","9,391,549","13,453","139,202","2,273","690,358,630","2,069,708","333,553,663 ",North America,74400,41,0.6,"28,156",,
2,India,"34,214,865","+13,508","455,684 ",+584,"33,589,672","+14,049","169,509","8,944","24,477",326,"601,901,543","430,598","1,397,827,932 ",Asia,"413,0682",10,0.4,121,,
3,Brazil,"21,735,560",,"605,884 ",,"20,922,633",,"207,043","8,318","101,310","2,824","63,776,166","297,262","214,544,981 ",South America,103543,,,965,,
4,UK,"8,853,227","+40,954","139,834 ",+263,"7,198,408","+26,317","1,514,985",913,"129,519","2,046","325,510,859","4,762,083","68,354,724 ",Europe,84890,599,4,"22,164",,
5,Russia,"8,316,019","+36,446","232,775 ","+1,106","7,213,584","+26,973","869,660","2,300","56,953","1,594","205,800,000","1,409,427","146,016,748 ",Europe,186271,250,8,"5,956",,
6,Turkey,"7,909,111","+29,643","69,559 ",+215,"7,346,279","+31,467","493,273","1,405","92,471",813,"95,211,266","1,113,177","85,531,132 ",Asia,"111,2301",347,3,"5,767",,
7,France,"7,133,766","+6,603","117,555 ",+47,"6,921,193","+4,905","95,018","1,049","108,973","1,796","151,204,954","2,309,763","65,463,410 ",Europe,95570,101,0.7,"1,451",,
8,Iran,"5,877,456","+9,096","125,519 ",+156,"5,443,243","+13,261","308,694","4,184","68,819","1,470","32,619,228","381,937","85,404,705 ",Asia,156803,107,2,"3,614",,
9,Argentina,"5,281,585",,"115,851 ",,"5,148,062",,"17,672",648,"115,468","2,533","24,847,173","543,219","45,740,637 ",South America,93952,,,386,,
10,Spain,"5,004,143","+1,926","87,238 ",+52,"4,859,415","+2,746","57,490",434,"106,975","1,865","66,213,858","1,415,474","46,778,592 ",Europe,95361,41,1,"1,229",,
11,Colombia,"4,992,586",,"127,099 ",,"4,836,288",,"29,199",342,"96,764","2,463","26,566,285","514,898","51,595,281 ",South America,104062,,,566,,
12,Italy,"4,747,773","+4,053","131,904 ",+48,"4,540,823","+3,613","75,046",341,"78,677","2,186","101,911,219","1,688,813","60,344,898 ",Europe,134571,67,0.8,"1,244",,
13,Germany,"4,499,563","+19,497","95,794 ",,"4,215,200",,"188,569","1,336","53,480","1,139","73,348,901","871,788","84,136,138 ",Europe,198781,232,,"2,241",,
14,Indonesia,"4,241,090",+611,"143,270 ",+35,"4,084,831","+1,141","12,989",,"15,293",517,"45,541,632","164,219","277,322,867 ",Asia,"651,9366",2,0.1,47,,
15,Mexico,"3,784,448","+1,121","286,496 ",+150,"3,149,529","+3,994","348,423","4,798","28,953","2,192","11,222,399","85,856","130,712,141 ",North America,3545612,9,1,"2,666",,
16,Poland,"2,982,143","+6,265","76,540 ",+93,"2,690,118","+1,219","215,485",449,"78,909","2,025","21,925,993","580,174","37,792,097 ",Europe,134942,166,2,"5,702",,
17,South Africa,"2,920,109",+331,"88,987 ",+53,"2,812,320",+392,"18,802",546,"48,434","1,476","18,407,943","305,320","60,290,665 ",Africa,216783,5,0.9,312,,
18,Ukraine,"2,803,159","+19,120","64,936 ",+734,"2,390,112","+9,738","348,111",177,"64,607","1,497","14,082,277","324,566","43,388,086 ",Europe,156683,441,17,"8,023",,
19,Philippines,"2,765,672","+4,393","42,077 ",+135,"2,669,953","+8,470","53,642","3,194","24,805",377,"22,695,657","203,555","111,496,209 ",Asia,"402,6505",39,1,481,,
20,Malaysia,"2,442,224","+5,726","28,576 ",+84,"2,340,390","+5,607","73,258",584,"74,208",868,"33,633,342","1,021,962","32,910,553 ",Asia,"131,1521",174,3,"2,226",,
21,Peru,"2,196,259",,"200,083 ",,N/A,N/A,N/A,871,"65,414","5,959","18,833,282","560,933","33,574,905 ",South America,151682,,,"8,206",,
22,Netherlands,"2,093,606","+5,747","18,340 ",+20,"1,978,178","+1,591","97,088",182,"121,830","1,067","17,988,698","1,046,785","17,184,719 ",Europe,89371,334,1,"5,650",,
23,Iraq,"2,049,240","+1,429","23,024 ",+31,"1,991,575","+2,409","34,641",215,"49,491",556,"15,718,588","379,620","41,406,094 ",Asia,"201,7983",35,0.7,837,,
24,Thailand,"1,866,863","+7,706","18,865 ",+66,"1,749,848","+9,532","98,150","2,432","26,658",269,"14,913,135","212,953","70,030,249 ",Asia,"383,7125",110,0.9,"1,402",,
25,Czechia,"1,735,552","+4,262","30,648 ",+7,"1,669,501",+64,"35,403",156,"161,671","2,855","40,033,548","3,729,219","10,735,103 ",Europe,63500,397,0.7,"3,298",,
26,Japan,"1,717,104",+153,"18,207 ",+8,"1,693,826",+413,"5,071",197,"13,631",145,"26,183,287","207,858","125,967,182 ",Asia,"736,9195",1,0.06,40,,
27,Canada,"1,702,587",,"28,805 ",,"1,646,643",,"27,139",765,"44,597",755,"45,754,874","1,198,495","38,176,929 ",North America,"221,3251",,,711,,
28,Chile,"1,684,608","+1,157","37,691 ",+6,"1,633,518","+1,441","13,399",449,"87,142","1,950","23,240,554","1,202,193","19,331,798 ",South America,115131,60,0.3,693,,
29,Romania,"1,587,880","+16,765","45,503 ",+511,"1,345,324","+14,099","197,053","1,867","83,271","2,386","14,446,331","757,588","19,068,844 ",Europe,124191,879,27,"10,334",,
30,Bangladesh,"1,568,257",+276,"27,834 ",+6,"1,532,180",+440,"8,243","1,369","9,399",167,"10,262,107","61,507","166,844,781 ",Asia,"1065,99416",2,0.04,49,,
31,Belgium,"1,328,202","+5,847","25,889 ",+15,"1,207,877","+2,541","94,436",256,"113,951","2,221","21,338,563","1,830,705","11,655,925 ",Europe,94501,502,1,"8,102",,
32,Israel,"1,324,451",+172,"8,062 ",,"1,304,791",+420,"11,598",249,"142,017",864,"29,094,533","3,119,723","9,326,000 ",Asia,"71,1570",18,,"1,244",,
33,Pakistan,"1,269,806",+572,"28,392 ",+6,"1,217,218",+310,"24,196","1,028","5,606",125,"20,572,249","90,819","226,519,393 ",Asia,"1787,97811",3,0.03,107,,
34,Sweden,"1,168,271",,"14,964 ",,"1,135,105",,"18,202",25,"114,739","1,470","13,154,558","1,291,939","10,182,027 ",Europe,96801,,,"1,788",,
35,Serbia,"1,111,957","+7,840","9,634 ",+63,"978,736","+6,916","123,587",267,"127,942","1,108","6,205,905","714,055","8,691,075 ",Europe,89021,902,7,"14,220",,
